source,source_id,flagged_fragrance,flagged_parabens,flagged_sulfates,flagged_phthalates,flagged_alcohol,flagged_silicones
sephora,P479701,False,False,False,False,False,False
sephora,P382356,False,False,False,False,False,True
sephora,P502197,True,False,False,False,False,True
sephora,P469110,False,False,False,False,False,True
sephora,P479703,False,False,False,False,False,False
sephora,P404232,False,False,False,False,False,True
sephora,P232920,False,False,False,False,False,True
sephora,P383308,False,False,False,False,False,True
sephora,P421996,False,False,False,False,False,True
sephora,P422000,False,False,True,False,False,False
sephora,P421998,False,False,False,False,False,False
sephora,P454838,False,False,False,False,False,True
sephora,P422022,False,False,False,False,True,False
sephora,P422007,False,True,True,False,False,False
sephora,P501029,False,False,False,False,False,False
sephora,P474840,False,False,False,False,False,False
sephora,P457864,False,False,False,False,False,True
sephora,P480177,False,False,False,False,True,True
sephora,P422002,False,False,False,False,False,False
sephora,P472472,False,False,False,False,False,False
sephora,P479329,False,False,False,False,False,False
sephora,P427529,False,False,False,False,False,True
sephora,P446422,False,False,True,False,False,False
sephora,P503913,False,False,False,False,False,False
sephora,P422013,False,False,False,False,False,False
sephora,P470221,False,False,True,False,False,False
sephora,P483664,False,False,False,False,False,False
sephora,P422257,False,False,False,False,False,False
sephora,P440937,False,False,False,False,False,False
sephora,P449541,False,False,False,False,False,False
sephora,P470040,False,False,False,False,False,True
sephora,P421997,False,True,False,False,False,False
sephora,P432239,False,False,False,False,False,False
sephora,P422248,False,False,False,False,False,False
sephora,P422011,False,False,False,False,False,False
sephora,P461948,False,False,False,False,False,True
sephora,P422012,False,False,False,False,False,True
sephora,P422003,False,False,False,False,False,False
sephora,P429522,False,False,False,False,True,True
sephora,P422004,False,False,False,False,False,False
sephora,P422005,False,True,False,False,False,False
sephora,P431733,False,True,False,False,False,False
sephora,P461947,False,False,False,False,False,True
sephora,P436378,False,False,False,False,False,True
sephora,P422253,False,False,False,False,True,False
sephora,P422260,True,False,False,False,False,True
sephora,P482021,False,False,False,False,False,False
sephora,P480176,False,False,False,False,False,False
sephora,P477811,False,False,False,False,False,True
sephora,P505339,False,False,False,False,False,False
sephora,P505376,False,False,False,False,True,False
sephora,P504635,False,False,False,False,False,False
sephora,P418624,False,False,False,False,False,False
sephora,P471046,False,False,False,False,False,False
sephora,P455241,False,False,False,False,False,False
sephora,P433627,False,False,False,False,False,False
sephora,P468684,False,False,False,False,False,False
sephora,P476876,False,False,False,False,False,False
sephora,P428816,False,False,False,False,False,False
sephora,P446419,False,False,False,False,False,False
sephora,P500618,False,False,False,False,False,False
sephora,P500055,False,False,False,False,False,False
sephora,P474068,False,False,False,False,False,False
sephora,P440072,False,False,False,False,False,False
sephora,P456412,True,False,False,False,False,False
sephora,P480612,True,False,False,False,False,False
sephora,P456207,True,False,False,False,False,False
sephora,P456418,True,False,False,False,True,False
sephora,P456417,False,False,False,False,True,False
sephora,P456414,True,False,False,False,False,False
sephora,P474340,True,False,False,False,True,False
sephora,P456421,True,False,False,False,False,False
sephora,P455919,True,False,False,False,False,False
sephora,P500329,False,False,False,False,False,False
sephora,P502745,False,False,False,False,False,False
sephora,P387511,True,False,False,False,False,True
sephora,P442734,True,False,False,False,False,True
sephora,P457273,False,False,False,False,False,True
sephora,P416341,True,False,True,False,True,False
sephora,P461949,False,False,False,False,True,True
sephora,P480613,True,False,True,False,True,False
sephora,P482024,True,False,True,False,True,False
sephora,P475124,True,False,False,False,True,True
sephora,P455924,True,False,False,False,True,True
sephora,P417241,True,False,False,False,True,True
sephora,P417242,True,False,False,False,False,False
sephora,P450290,True,False,False,False,False,True
sephora,P429637,True,False,False,False,True,True
sephora,P416344,True,False,False,False,False,False
sephora,P505160,True,False,False,False,True,True
sephora,P417107,True,False,False,False,True,True
sephora,P417118,True,False,False,False,False,True
sephora,P421249,True,False,False,False,True,True
sephora,P444964,False,False,False,True,True,False
sephora,P417111,True,False,False,False,False,True
sephora,P431416,True,False,False,False,False,False
sephora,P417243,True,False,False,False,False,False
sephora,P417114,True,False,False,False,False,True
sephora,P416538,True,False,False,False,False,True
sephora,P417115,False,False,False,False,False,True
sephora,P416725,True,False,False,False,True,True
sephora,P433962,True,False,False,False,True,False
sephora,P428636,True,False,False,False,False,False
sephora,P417110,True,False,False,False,True,True
sephora,P379510,True,False,False,False,True,True
sephora,P54509,True,True,False,False,False,True
sephora,P453825,True,False,False,False,False,False
sephora,P422430,True,False,False,False,True,True
sephora,P375841,False,False,False,False,True,True
sephora,P470536,False,False,False,False,True,False
sephora,P472981,True,False,False,False,True,True
sephora,P479971,True,False,False,False,False,False
sephora,P502761,True,False,False,False,False,False
sephora,P217932,True,False,False,False,False,False
sephora,P453826,True,False,False,False,True,True
sephora,P467630,True,False,False,False,True,True
sephora,P217931,True,False,False,False,True,False
sephora,P474843,True,False,False,False,False,True
sephora,P474844,True,False,False,False,True,False
sephora,P482025,True,False,False,False,False,True
sephora,P430813,True,False,False,False,False,False
sephora,P422428,True,True,True,False,False,True
sephora,P376135,True,False,False,False,True,True
sephora,P433461,True,False,False,False,False,False
sephora,P379009,True,False,False,False,False,True
sephora,P447607,True,False,False,False,False,True
sephora,P447608,True,False,False,False,True,False
sephora,P454029,True,False,False,False,False,True
sephora,P505452,True,False,False,False,True,False
sephora,P502823,True,False,False,False,True,False
sephora,P501751,True,False,False,False,False,False
sephora,P420652,True,False,False,False,False,False
sephora,P443563,True,False,False,False,False,True
sephora,P446930,False,False,False,False,False,False
sephora,P454313,False,False,False,False,False,False
sephora,P469490,True,False,False,False,False,False
sephora,P482693,True,False,False,False,False,True
sephora,P466134,True,False,False,False,False,False
sephora,P479330,True,False,False,False,False,True
sephora,P482692,True,False,False,False,False,False
sephora,P460514,False,False,False,False,False,False
sephora,P460513,False,False,False,False,False,False
sephora,P503867,True,False,False,False,False,False
sephora,P501030,True,False,False,False,True,False
sephora,P482695,True,False,False,False,False,False
sephora,P481825,True,False,True,False,False,True
sephora,P482696,True,False,False,False,False,True
sephora,P482694,True,False,False,False,False,True
sephora,P500982,True,False,False,False,False,False
sephora,P482698,True,False,False,False,False,False
sephora,P482697,True,False,False,False,False,False
sephora,P458546,False,False,False,False,False,False
sephora,P454771,False,False,False,False,False,False
sephora,P505047,False,False,False,False,False,False
sephora,P505140,False,False,False,False,False,False
sephora,P505142,False,False,False,False,False,False
sephora,P505131,False,False,False,False,False,False
sephora,P505133,False,False,False,False,False,False
sephora,P504861,False,False,False,False,False,False
sephora,P503992,False,False,False,False,False,False
sephora,P503991,False,False,False,False,False,False
sephora,P504026,False,False,False,False,False,False
sephora,P504016,False,False,False,False,False,False
sephora,P504031,False,False,False,False,False,False
sephora,P504059,False,False,False,False,False,False
sephora,P504199,False,False,False,False,False,False
sephora,P504134,False,False,False,False,False,False
sephora,P504023,False,False,False,False,False,False
sephora,P504040,False,False,False,False,False,False
sephora,P440498,False,False,False,False,False,False
sephora,P440482,True,False,False,False,False,False
sephora,P440503,False,False,False,False,False,True
sephora,P440483,True,False,False,False,False,False
sephora,P440484,False,False,False,False,False,False
sephora,P440490,True,True,True,False,False,True
sephora,P440502,False,True,False,False,False,False
sephora,P440486,True,True,False,False,False,False
sephora,P440485,True,True,False,False,False,False
sephora,P440489,True,True,True,False,False,False
sephora,P440501,True,True,False,False,False,False
sephora,P440494,False,False,False,False,False,False
sephora,P440496,False,True,False,False,False,False
